"TimeStamp","Path","Value"
"03_08_2022-17:39:11","\\usni25pxed\processor(_total)\% processor time","21.5595373114906"
"03_08_2022-17:39:11","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","22929.7992852257"
"03_08_2022-17:39:11","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:39:11","\\usni25pxed\logicaldisk(c:)\% free space","62.0003771898536"
"03_08_2022-17:39:11","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:39:11","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:39:11","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0.0222849696218883"
"03_08_2022-17:39:11","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0.0222849696218883"
"03_08_2022-17:39:12","\\usni25pxed\physicaldisk(0 c:)\% idle time","98.699157937633"
"03_08_2022-17:39:12","\\usni25pxed\physicaldisk(_total)\% idle time","98.699157937633"
"03_08_2022-17:39:12","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0"
"03_08_2022-17:39:12","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","0.000237833333333333"
"03_08_2022-17:39:12","\\usni25pxed\memory\pages/sec","0"
"03_08_2022-17:39:12","\\usni25pxed\memory\available mbytes","21677"
"03_08_2022-17:39:12","\\usni25pxed\processor(_total)\% processor time","23.930336602955"
"03_08_2022-17:39:12","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","20923.4960394811"
"03_08_2022-17:39:12","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:39:12","\\usni25pxed\logicaldisk(c:)\% free space","62.0003771898536"
"03_08_2022-17:39:12","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:39:12","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:39:12","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0.0128354850678819"
"03_08_2022-17:39:12","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0.0128354850678819"
"03_08_2022-17:39:13","\\usni25pxed\physicaldisk(0 c:)\% idle time","96.2976611031516"
"03_08_2022-17:39:13","\\usni25pxed\physicaldisk(_total)\% idle time","96.2976611031516"
"03_08_2022-17:39:13","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0"
"03_08_2022-17:39:13","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","0.000694402985074627"
"03_08_2022-17:39:13","\\usni25pxed\memory\pages/sec","17.9072529647198"
"03_08_2022-17:39:13","\\usni25pxed\memory\available mbytes","21634"
"03_08_2022-17:39:13","\\usni25pxed\processor(_total)\% processor time","23.053440445763"
"03_08_2022-17:39:13","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","11562.1163308874"
"03_08_2022-17:39:13","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:39:13","\\usni25pxed\logicaldisk(c:)\% free space","62.0003771898536"
"03_08_2022-17:39:13","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:39:13","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:39:13","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0.0464786816929691"
"03_08_2022-17:39:13","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0.0464786816929691"
"03_08_2022-17:39:14","\\usni25pxed\physicaldisk(0 c:)\% idle time","98.8224412078166"
"03_08_2022-17:39:14","\\usni25pxed\physicaldisk(_total)\% idle time","98.8224412078166"
"03_08_2022-17:39:14","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0"
"03_08_2022-17:39:14","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","0.00394563333333333"
"03_08_2022-17:39:14","\\usni25pxed\memory\pages/sec","0"
"03_08_2022-17:39:14","\\usni25pxed\memory\available mbytes","21588"
"03_08_2022-17:39:14","\\usni25pxed\processor(_total)\% processor time","15.1371397533027"
"03_08_2022-17:39:14","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","1268.71226301877"
"03_08_2022-17:39:14","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:39:14","\\usni25pxed\logicaldisk(c:)\% free space","62.0003771898536"
"03_08_2022-17:39:14","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:39:14","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:39:14","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0.0118005442060804"
"03_08_2022-17:39:14","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0.0118005442060804"
"03_08_2022-17:39:15","\\usni25pxed\physicaldisk(0 c:)\% idle time","97.4257806215042"
"03_08_2022-17:39:15","\\usni25pxed\physicaldisk(_total)\% idle time","97.4257806215042"
"03_08_2022-17:39:15","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0"
"03_08_2022-17:39:15","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","0.000433112962962963"
"03_08_2022-17:39:15","\\usni25pxed\memory\pages/sec","0.994977354315416"
"03_08_2022-17:39:15","\\usni25pxed\memory\available mbytes","21565"
"03_08_2022-17:39:15","\\usni25pxed\processor(_total)\% processor time","12.1582835963688"
"03_08_2022-17:39:15","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","1611.86331399097"
"03_08_2022-17:39:15","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:39:15","\\usni25pxed\logicaldisk(c:)\% free space","62.0003771898536"
"03_08_2022-17:39:15","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:39:15","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:39:15","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0.0233417051101404"
"03_08_2022-17:39:15","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0.0233417051101404"
"03_08_2022-17:39:16","\\usni25pxed\physicaldisk(0 c:)\% idle time","98.9454727240284"
"03_08_2022-17:39:16","\\usni25pxed\physicaldisk(_total)\% idle time","98.9454727240284"
"03_08_2022-17:39:16","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0"
"03_08_2022-17:39:16","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","0.0105458"
"03_08_2022-17:39:16","\\usni25pxed\memory\pages/sec","0"
"03_08_2022-17:39:16","\\usni25pxed\memory\available mbytes","21531"
"03_08_2022-17:39:16","\\usni25pxed\processor(_total)\% processor time","11.2197743458837"
"03_08_2022-17:39:16","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","387.933671299821"
"03_08_2022-17:39:16","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:39:16","\\usni25pxed\logicaldisk(c:)\% free space","62.0003771898536"
"03_08_2022-17:39:16","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:39:16","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:39:16","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0.0104978279841421"
"03_08_2022-17:39:16","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0.0104978279841421"
"03_08_2022-17:39:17","\\usni25pxed\physicaldisk(0 c:)\% idle time","98.8089079206608"
"03_08_2022-17:39:17","\\usni25pxed\physicaldisk(_total)\% idle time","98.8089079206608"
"03_08_2022-17:39:17","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0"
"03_08_2022-17:39:17","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","0.000481012"
"03_08_2022-17:39:17","\\usni25pxed\memory\pages/sec","0"
"03_08_2022-17:39:17","\\usni25pxed\memory\available mbytes","21488"
"03_08_2022-17:39:17","\\usni25pxed\processor(_total)\% processor time","10.156940430262"
"03_08_2022-17:39:17","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","517.735940731183"
"03_08_2022-17:39:17","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:39:17","\\usni25pxed\logicaldisk(c:)\% free space","62.0003771898536"
"03_08_2022-17:39:17","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:39:17","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:39:17","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0.012026218602256"
"03_08_2022-17:39:17","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0.012026218602256"
"03_08_2022-17:39:18","\\usni25pxed\physicaldisk(0 c:)\% idle time","98.9266351002474"
"03_08_2022-17:39:18","\\usni25pxed\physicaldisk(_total)\% idle time","98.9266351002474"
"03_08_2022-17:39:18","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0"
"03_08_2022-17:39:18","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","0.0109251"
"03_08_2022-17:39:18","\\usni25pxed\memory\pages/sec","0"
"03_08_2022-17:39:18","\\usni25pxed\memory\available mbytes","21455"
"03_08_2022-17:39:18","\\usni25pxed\processor(_total)\% processor time","11.3160108831815"
"03_08_2022-17:39:18","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","5869.25586816308"
"03_08_2022-17:39:18","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:39:18","\\usni25pxed\logicaldisk(c:)\% free space","62.0003771898536"
"03_08_2022-17:39:18","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:39:18","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:39:18","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0.0108673836806328"
"03_08_2022-17:39:18","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0.0108673836806328"
"03_08_2022-17:39:19","\\usni25pxed\physicaldisk(0 c:)\% idle time","97.7895832260795"
"03_08_2022-17:39:19","\\usni25pxed\physicaldisk(_total)\% idle time","97.7895832260795"
"03_08_2022-17:39:19","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0"
"03_08_2022-17:39:19","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","0.0013832625"
"03_08_2022-17:39:19","\\usni25pxed\memory\pages/sec","0"
"03_08_2022-17:39:19","\\usni25pxed\memory\available mbytes","21717"
"03_08_2022-17:39:19","\\usni25pxed\processor(_total)\% processor time","15.9173080324298"
"03_08_2022-17:39:19","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","674.60692241941"
"03_08_2022-17:39:19","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:39:19","\\usni25pxed\logicaldisk(c:)\% free space","62.0003771898536"
"03_08_2022-17:39:19","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:39:19","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:39:19","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0.0220455438879874"
"03_08_2022-17:39:19","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0.0220455438879874"
"03_08_2022-17:39:20","\\usni25pxed\physicaldisk(0 c:)\% idle time","98.4761220725838"
"03_08_2022-17:39:20","\\usni25pxed\physicaldisk(_total)\% idle time","98.4761220725838"
"03_08_2022-17:39:20","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0"
"03_08_2022-17:39:20","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","0.000498103225806452"
"03_08_2022-17:39:20","\\usni25pxed\memory\pages/sec","0"
"03_08_2022-17:39:20","\\usni25pxed\memory\available mbytes","21683"
"03_08_2022-17:39:20","\\usni25pxed\processor(_total)\% processor time","9.45862571848657"
"03_08_2022-17:39:20","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","3109.35314513159"
"03_08_2022-17:39:20","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:39:20","\\usni25pxed\logicaldisk(c:)\% free space","62.0003771898536"
"03_08_2022-17:39:20","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:39:20","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:39:20","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0.0155304514950688"
"03_08_2022-17:39:20","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0.0155304514950688"
"03_08_2022-17:39:21","\\usni25pxed\physicaldisk(0 c:)\% idle time","97.6649706106021"
"03_08_2022-17:39:21","\\usni25pxed\physicaldisk(_total)\% idle time","97.6649706106021"
"03_08_2022-17:39:21","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0"
"03_08_2022-17:39:21","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","0.000435414814814815"
"03_08_2022-17:39:21","\\usni25pxed\memory\pages/sec","0"
"03_08_2022-17:39:21","\\usni25pxed\memory\available mbytes","21642"
"03_08_2022-17:39:21","\\usni25pxed\processor(_total)\% processor time","7.14488896598134"
"03_08_2022-17:39:21","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","646.386248401064"
"03_08_2022-17:39:21","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:39:21","\\usni25pxed\logicaldisk(c:)\% free space","62.0003771898536"
"03_08_2022-17:39:21","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:39:21","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:39:21","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0.0234942123305179"
"03_08_2022-17:39:21","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0.0234942123305179"
"03_08_2022-17:39:22","\\usni25pxed\physicaldisk(0 c:)\% idle time","99.9733660159452"
"03_08_2022-17:39:22","\\usni25pxed\physicaldisk(_total)\% idle time","99.9733660159452"
"03_08_2022-17:39:22","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0"
"03_08_2022-17:39:22","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","0"
"03_08_2022-17:39:22","\\usni25pxed\memory\pages/sec","0"
"03_08_2022-17:39:22","\\usni25pxed\memory\available mbytes","21604"
"03_08_2022-17:39:22","\\usni25pxed\processor(_total)\% processor time","9.89203554965095"
"03_08_2022-17:39:22","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","513.80439249399"
"03_08_2022-17:39:22","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:39:22","\\usni25pxed\logicaldisk(c:)\% free space","62.0003771898536"
"03_08_2022-17:39:22","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:39:22","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:39:22","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0"
"03_08_2022-17:39:22","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0"
"03_08_2022-17:39:23","\\usni25pxed\physicaldisk(0 c:)\% idle time","98.8463222301447"
"03_08_2022-17:39:23","\\usni25pxed\physicaldisk(_total)\% idle time","98.8463222301447"
"03_08_2022-17:39:23","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0"
"03_08_2022-17:39:23","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","0.0023664"
"03_08_2022-17:39:23","\\usni25pxed\memory\pages/sec","7.95308396239742"
"03_08_2022-17:39:23","\\usni25pxed\memory\available mbytes","21558"
"03_08_2022-17:39:23","\\usni25pxed\processor(_total)\% processor time","10.4725090361167"
"03_08_2022-17:39:23","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","4127.65057648426"
"03_08_2022-17:39:23","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:39:23","\\usni25pxed\logicaldisk(c:)\% free space","62.0003771898536"
"03_08_2022-17:39:23","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:39:23","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:39:23","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0.0117779993340056"
"03_08_2022-17:39:23","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0.0117779993340056"
"03_08_2022-17:39:24","\\usni25pxed\physicaldisk(0 c:)\% idle time","98.7715191129228"
"03_08_2022-17:39:24","\\usni25pxed\physicaldisk(_total)\% idle time","98.7715191129228"
"03_08_2022-17:39:24","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0"
"03_08_2022-17:39:24","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","0.000514304166666667"
"03_08_2022-17:39:24","\\usni25pxed\memory\pages/sec","0"
"03_08_2022-17:39:24","\\usni25pxed\memory\available mbytes","21513"
"03_08_2022-17:39:24","\\usni25pxed\processor(_total)\% processor time","13.8381078630729"
"03_08_2022-17:39:24","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","257.195081876076"
"03_08_2022-17:39:24","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:39:24","\\usni25pxed\logicaldisk(c:)\% free space","62.0003771898536"
"03_08_2022-17:39:24","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:39:24","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:39:24","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0.0123229890189542"
"03_08_2022-17:39:24","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0.0123229890189542"
"03_08_2022-17:39:25","\\usni25pxed\physicaldisk(0 c:)\% idle time","98.9409502171737"
"03_08_2022-17:39:25","\\usni25pxed\physicaldisk(_total)\% idle time","98.9409502171737"
"03_08_2022-17:39:25","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0"
"03_08_2022-17:39:25","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","0.0109505"
"03_08_2022-17:39:25","\\usni25pxed\memory\pages/sec","0"
"03_08_2022-17:39:25","\\usni25pxed\memory\available mbytes","21473"
"03_08_2022-17:39:25","\\usni25pxed\processor(_total)\% processor time","8.22679052160787"
"03_08_2022-17:39:25","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","1599.42735773222"
"03_08_2022-17:39:25","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:39:25","\\usni25pxed\logicaldisk(c:)\% free space","62.0003771898536"
"03_08_2022-17:39:25","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:39:25","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:39:25","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0.010796968700257"
"03_08_2022-17:39:25","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0.010796968700257"
"03_08_2022-17:39:26","\\usni25pxed\physicaldisk(0 c:)\% idle time","99.9797888432245"
"03_08_2022-17:39:26","\\usni25pxed\physicaldisk(_total)\% idle time","99.9797888432245"
"03_08_2022-17:39:26","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0"
"03_08_2022-17:39:26","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","0"
"03_08_2022-17:39:26","\\usni25pxed\memory\pages/sec","0"
"03_08_2022-17:39:26","\\usni25pxed\memory\available mbytes","21427"
"03_08_2022-17:39:26","\\usni25pxed\processor(_total)\% processor time","10.4156406142653"
"03_08_2022-17:39:26","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","14282.193490769"
"03_08_2022-17:39:26","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:39:26","\\usni25pxed\logicaldisk(c:)\% free space","62.0003771898536"
"03_08_2022-17:39:26","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:39:26","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:39:26","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0"
"03_08_2022-17:39:26","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0"
"03_08_2022-17:39:27","\\usni25pxed\physicaldisk(0 c:)\% idle time","98.7462224762785"
"03_08_2022-17:39:27","\\usni25pxed\physicaldisk(_total)\% idle time","98.7462224762785"
"03_08_2022-17:39:27","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0"
"03_08_2022-17:39:27","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","0.000442089285714286"
"03_08_2022-17:39:27","\\usni25pxed\memory\pages/sec","97.733809629347"
"03_08_2022-17:39:27","\\usni25pxed\memory\available mbytes","21689"
"03_08_2022-17:39:27","\\usni25pxed\processor(_total)\% processor time","21.1344665164049"
"03_08_2022-17:39:27","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","13793.3008903155"
"03_08_2022-17:39:27","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:39:27","\\usni25pxed\logicaldisk(c:)\% free space","62.0003771898536"
"03_08_2022-17:39:27","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:39:27","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:39:27","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0.0122826658926507"
"03_08_2022-17:39:27","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0.0122826658926507"
"03_08_2022-17:39:28","\\usni25pxed\physicaldisk(0 c:)\% idle time","97.6452439030796"
"03_08_2022-17:39:28","\\usni25pxed\physicaldisk(_total)\% idle time","97.6452439030796"
"03_08_2022-17:39:28","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0"
"03_08_2022-17:39:28","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","0.00110229523809524"
"03_08_2022-17:39:28","\\usni25pxed\memory\pages/sec","2.97332010139814"
"03_08_2022-17:39:28","\\usni25pxed\memory\available mbytes","21602"
"03_08_2022-17:39:28","\\usni25pxed\processor(_total)\% processor time","25.4770140225924"
"03_08_2022-17:39:28","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","26070.0706490589"
"03_08_2022-17:39:28","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:39:28","\\usni25pxed\logicaldisk(c:)\% free space","62.0003771898536"
"03_08_2022-17:39:28","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:39:28","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:39:28","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0.0230212095537688"
"03_08_2022-17:39:28","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0.0230212095537688"
"03_08_2022-17:39:29","\\usni25pxed\physicaldisk(0 c:)\% idle time","97.7047492717561"
"03_08_2022-17:39:29","\\usni25pxed\physicaldisk(_total)\% idle time","97.7047492717561"
"03_08_2022-17:39:29","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0"
"03_08_2022-17:39:29","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","0.00251242222222222"
"03_08_2022-17:39:29","\\usni25pxed\memory\pages/sec","1.98800655525282"
"03_08_2022-17:39:29","\\usni25pxed\memory\available mbytes","21547"
"03_08_2022-17:39:29","\\usni25pxed\processor(_total)\% processor time","27.5816177949974"
"03_08_2022-17:39:29","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","26861.944574576"
"03_08_2022-17:39:29","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:39:29","\\usni25pxed\logicaldisk(c:)\% free space","62.0003771898536"
"03_08_2022-17:39:29","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:39:29","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:39:29","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0.0225111473211836"
"03_08_2022-17:39:29","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0.0225111473211836"
"03_08_2022-17:39:30","\\usni25pxed\physicaldisk(0 c:)\% idle time","99.998269538297"
"03_08_2022-17:39:30","\\usni25pxed\physicaldisk(_total)\% idle time","99.998269538297"
"03_08_2022-17:39:30","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0"
"03_08_2022-17:39:30","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","0"
"03_08_2022-17:39:30","\\usni25pxed\memory\pages/sec","1.9776370776892"
"03_08_2022-17:39:30","\\usni25pxed\memory\available mbytes","21501"
"03_08_2022-17:39:30","\\usni25pxed\processor(_total)\% processor time","13.0906461326455"
"03_08_2022-17:39:30","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","22752.7145788142"
"03_08_2022-17:39:30","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:39:30","\\usni25pxed\logicaldisk(c:)\% free space","62.0003771898536"
"03_08_2022-17:39:30","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:39:30","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:39:30","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0"
"03_08_2022-17:39:30","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0"
"03_08_2022-17:39:31","\\usni25pxed\physicaldisk(0 c:)\% idle time","97.2343414790441"
"03_08_2022-17:39:31","\\usni25pxed\physicaldisk(_total)\% idle time","97.2343414790441"
"03_08_2022-17:39:31","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0"
"03_08_2022-17:39:31","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","0.000100675625"
"03_08_2022-17:39:31","\\usni25pxed\memory\pages/sec","87.4636206003066"
"03_08_2022-17:39:31","\\usni25pxed\memory\available mbytes","22048"
"03_08_2022-17:39:31","\\usni25pxed\processor(_total)\% processor time","41.7688495507325"
"03_08_2022-17:39:31","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","77093.2181304929"
